"title_vec"	"p_value"	"TransmissionRate"	"adj_p_value"	"p_value_sq"	"adj_p_value_sq"	"TotalKernelFull"	"TotalKernelEnds"
"X400x481AL-1m3_inference.xml"	0.588008264655766	0.420382165605096	0.932923184279596	0.0764697874781932	0.456226528683458	314	292
"Y2x19-1_inference.xml"	0.588087174009392	0.308641975308642	0.932923184279596	0.864769193885169	0.972038929238224	324	293
"Y2x54-5_inference.xml"	0.588377690085427	0.496598639455782	0.932923184279596	0.844283886022115	0.972038929238224	294	268
"X402x418-1m2_inference.xml"	0.595638855609873	0.472616632860041	0.940201242935763	0.480791820575659	0.769266912921055	493	449
"B2x571-2_inference.xml"	0.599756777261806	0.0739644970414201	0.942474935697124	0.683129028236416	0.900604561570107	338	300
"Z102x19-5_inference.xml"	0.608457561885189	0.419939577039275	0.945477339949204	0.835628228215586	0.972038929238224	331	304
"Z1x81-6_m3_inference.xml"	0.609371199985917	0.493055555555556	0.945477339949204	0.882128898038637	0.974815636091122	144	135
"Z2x234A-6_m1_inference.xml"	0.614037006719821	0.445614035087719	0.945477339949204	0.0562942993856996	0.388247070402248	570	544
"Y1x284B-2_inference.xml"	0.628449989146454	0.363636363636364	0.945477339949204	0.440494163195047	0.738608728197423	231	209
"B2x565-1_m1_inference.xml"	0.635671341622265	0.478835978835979	0.945477339949204	0.417544624348093	0.721200770169682	378	340
